Stock,Entry Date,Exit Date,Holding Period (Months),Buy Price,Sell Price,Profit/Loss,Effective Annual Gain (%),Status
TRENT,2007-08-23,2009-09-16,25.17,53.21,53.59,712.31,0.34,Completed
TRENT,2011-03-04,2011-07-01,3.97,81.19,115.68,42480.6,196.21,Completed
TRENT,2012-01-03,2012-08-01,7.03,85.11,104.0,22201.98,41.46,Completed
TRENT,2013-06-19,2014-06-19,12.17,101.71,119.01,17014.9,17.01,Completed
TRENT,2015-06-09,2015-12-03,5.9,111.8,157.88,41211.98,103.73,Completed
ULTRACEMCO,2008-03-24,2009-06-04,14.57,773.5,781.4,1021.33,0.85,Completed
ULTRACEMCO,2011-07-04,2011-09-26,2.8,949.85,1137.6,19766.28,118.97,Completed
ULTRACEMCO,2013-08-07,2014-03-31,7.87,1642.6,2186.95,33139.53,55.69,Completed
ULTRACEMCO,2015-12-18,2016-05-12,4.87,2815.1,3227.6,14653.12,40.76,Completed
ULTRACEMCO,2018-05-23,2019-05-24,12.2,3700.8,4800.1,29704.39,29.61,Completed
ULTRACEMCO,2019-12-10,2020-10-12,10.23,4038.65,4306.3,6627.21,7.93,Completed
ULTRACEMCO,2022-03-15,2022-11-18,8.27,6021.25,6814.45,13173.35,19.98,Completed
WIPRO,2007-07-02,2009-08-10,25.67,57.68,57.74,107.27,0.05,Completed
WIPRO,2011-06-20,2012-03-07,8.7,75.43,82.49,9358.69,13.33,Completed
WIPRO,2012-08-02,2013-02-11,6.43,63.76,76.78,20423.46,42.12,Completed
WIPRO,2015-12-18,2017-06-05,17.83,103.91,104.17,243.6,0.17,Completed
WIPRO,2018-05-25,2018-10-26,5.13,99.23,120.23,21164.02,57.62,Completed
WIPRO,2019-10-07,2020-09-07,11.2,118.53,139.38,17591.22,19.25,Completed
WIPRO,2022-04-25,2024-02-16,22.07,264.67,271.5,2578.64,1.41,Completed
